trade_id,user_id,token_id,trade_date,quantity,price
34734,656,13,2025-09-13,10,29.44
34735,287,89,2025-03-16,4,33.47
34736,498,90,2025-06-26,4,38.95
34737,1821,62,2025-04-07,6,32.54
34738,1619,100,2025-12-07,2,38.24
34739,1128,38,2025-01-23,1,49.5
34740,390,57,2025-09-27,5,48.41
34741,285,17,2025-09-17,3,44.81
34742,1814,51,2025-04-13,8,27.62
34743,1718,27,2025-02-23,8,51.16
34744,1793,66,2025-08-08,1,25.02
34745,1034,2,2025-03-22,3,42.6
34746,291,49,2025-06-20,2,22.75
34747,1160,87,2025-07-07,6,23.96
34748,1758,57,2025-08-12,6,47.97
34749,122,18,2025-07-16,9,10.34
34750,1394,18,2025-11-16,8,14.16
34751,1048,92,2025-05-05,2,33.24
34752,873,74,2025-11-02,5,24.75
34753,850,13,2025-10-24,8,26.79
34754,379,83,2025-07-16,3,35.58
34755,1690,33,2025-07-11,3,16.13
34756,162,58,2025-06-08,8,47.92
34757,808,21,2025-04-08,1,46.53
34758,472,22,2025-08-16,9,28.89
34759,1005,28,2025-12-27,8,28.65
34760,1699,34,2025-08-30,8,9.49
34761,756,36,2025-01-27,8,20.06
34762,83,49,2025-08-06,7,9.06
34763,765,38,2025-10-19,2,54.76
34764,1865,11,2025-04-28,1,45.46
34765,1896,89,2025-12-07,6,40.32
34766,1228,50,2025-08-09,10,24.78
34767,1248,40,2025-11-25,3,50.27
34768,1891,56,2025-01-13,6,2.79
34769,1383,1,2025-03-27,3,31.0
34770,248,38,2025-05-01,2,54.29
34771,775,83,2025-06-24,8,38.12
34772,558,67,2025-07-27,6,33.42
34773,1475,82,2025-07-22,3,46.83
34774,1527,20,2025-05-22,3,36.93
34775,1174,64,2025-09-27,4,23.55
34776,850,22,2025-06-15,2,21.99
34777,1201,2,2025-04-24,9,36.92
34778,1649,10,2025-03-04,5,2.58
34779,1457,56,2025-09-07,7,6.84
34780,765,78,2025-05-01,2,29.17
34781,1841,82,2025-11-27,5,48.44
34782,1726,21,2025-08-28,5,40.11
34783,1950,33,2025-05-31,9,10.54
34784,91,87,2025-06-29,1,41.17
34785,844,54,2025-08-14,1,49.33
34786,1610,94,2025-09-10,2,37.71
34787,1992,23,2025-08-25,5,36.09
34788,313,61,2025-03-23,3,35.82
34789,1701,52,2025-06-15,1,21.39
34790,863,89,2025-05-25,1,34.37
34791,778,39,2025-04-06,6,44.09
34792,1876,70,2025-10-03,9,15.15
34793,1394,66,2025-08-02,8,10.09
34794,315,59,2025-03-04,5,39.98
34795,1033,94,2025-05-27,1,41.53
34796,1147,89,2025-12-12,6,33.71
34797,204,81,2025-10-19,7,14.43
34798,78,43,2025-03-25,5,22.17
34799,1799,44,2025-05-03,4,40.67
34800,1630,84,2025-09-18,2,43.5
34801,1421,89,2025-07-01,5,40.74
34802,875,33,2025-02-23,9,21.5
34803,616,14,2025-10-10,8,33.18
34804,1743,8,2025-07-30,10,10.49
34805,415,59,2025-01-07,6,47.81
34806,1261,15,2025-07-04,9,14.74
34807,1167,38,2025-05-15,1,52.26
34808,429,96,2025-03-19,8,1.91
34809,294,3,2025-10-13,10,18.98
34810,1763,78,2025-04-24,8,19.77
34811,1802,69,2025-06-30,3,6.35
34812,745,21,2025-11-29,6,45.68
34813,1082,59,2025-02-06,10,46.25
34814,840,10,2025-12-09,5,9.67
34815,1779,98,2025-04-24,10,8.97
34816,1784,68,2025-09-13,5,29.03
34817,1947,38,2025-05-18,9,50.31
34818,1118,52,2025-09-03,8,34.79
34819,6,14,2025-05-07,2,40.51
34820,1246,25,2025-06-06,9,58.66
34821,93,94,2025-06-10,2,42.31
34822,1596,15,2025-02-09,2,22.12
34823,591,9,2025-05-23,9,7.48
34824,1211,72,2025-02-23,9,2.96
34825,1814,25,2025-08-18,2,46.35
34826,234,46,2025-08-11,8,14.26
34827,532,68,2025-04-04,6,30.93
34828,751,57,2025-01-06,9,39.91
34829,476,61,2025-12-28,6,30.67
34830,933,79,2025-07-20,10,32.84
34831,918,100,2025-06-30,1,34.14
34832,907,6,2025-04-03,6,8.53
34833,474,100,2025-02-01,2,27.36
34834,483,73,2025-12-13,1,41.39
34835,1790,65,2025-04-19,4,23.03
34836,32,50,2025-08-02,7,32.44
34837,1430,33,2025-07-24,8,8.11
34838,571,36,2025-06-04,8,14.03
34839,176,6,2025-08-18,8,15.29
34840,702,63,2025-09-05,1,8.93
34841,974,52,2025-09-20,8,36.14
34842,1259,25,2025-02-22,8,53.19
34843,1463,70,2025-08-07,3,13.07
34844,1127,3,2025-12-09,3,17.54
34845,613,94,2025-05-14,5,40.42
34846,1714,50,2025-12-20,2,29.53
34847,911,95,2025-08-13,7,43.92
34848,686,78,2025-05-29,4,27.67
34849,544,88,2025-03-26,3,45.14
34850,95,35,2025-04-28,6,36.23
34851,1637,71,2025-11-11,9,31.95
34852,1170,81,2025-11-10,8,15.35
34853,1096,46,2025-07-07,2,4.11
34854,1404,69,2025-09-20,5,7.5
34855,441,98,2025-04-19,1,10.08
34856,150,12,2025-12-03,1,26.58
34857,653,54,2025-04-09,2,47.55
34858,821,42,2025-12-14,6,13.32
34859,819,51,2025-02-15,6,23.53
34860,1472,95,2025-11-06,2,38.12
34861,42,98,2025-12-16,1,7.77
34862,1613,53,2025-10-21,5,12.38
34863,913,34,2025-07-12,2,16.48
34864,925,44,2025-07-22,3,37.87
34865,1377,86,2025-12-02,3,55.83
34866,890,43,2025-12-31,7,30.64
34867,1303,98,2025-06-20,3,17.0
34868,470,54,2025-01-21,2,47.99
34869,1246,20,2025-06-09,4,46.85
34870,1033,86,2025-12-08,8,45.96
34871,1132,55,2025-09-24,1,7.92
34872,1841,21,2025-06-30,9,42.25
34873,1845,83,2025-09-12,9,39.77
34874,1791,73,2025-09-17,5,43.94
34875,1583,61,2025-12-20,5,33.87
34876,1670,95,2025-01-16,1,45.59
34877,1353,80,2025-02-16,9,19.94
34878,1582,80,2025-11-10,9,32.99
34879,719,65,2025-06-03,6,22.08
34880,437,19,2025-03-04,1,22.85
34881,162,76,2025-07-24,7,36.3
34882,908,18,2025-03-04,7,3.79
34883,436,40,2025-07-28,10,45.57
34884,1800,70,2025-12-13,10,16.33
34885,596,37,2025-05-21,1,3.33
34886,527,22,2025-10-19,6,16.01
34887,1359,14,2025-10-14,7,29.81
34888,1017,17,2025-08-15,8,40.07
34889,2000,88,2025-03-26,6,41.42
34890,1374,93,2025-04-22,3,12.05
34891,1870,78,2025-07-21,10,17.35
34892,1032,65,2025-04-01,8,15.21
34893,555,69,2025-04-12,6,9.34
34894,190,50,2025-12-01,6,28.33
34895,50,40,2025-01-30,8,49.94
34896,679,51,2025-08-15,3,27.94
34897,1232,41,2026-01-01,10,39.67
34898,78,11,2025-05-30,7,36.43
34899,355,59,2025-07-22,7,41.79
34900,1152,7,2025-03-06,1,18.97
34901,1562,43,2025-05-14,5,21.67
34902,264,29,2025-04-27,7,29.52
34903,933,63,2025-08-18,7,1.0
34904,277,29,2025-09-26,1,22.9
34905,799,20,2025-02-09,4,46.4
34906,394,13,2025-12-07,8,21.15
34907,318,88,2025-12-24,3,40.85
34908,182,92,2025-10-28,7,31.16
34909,1330,14,2025-11-05,5,30.75
34910,1609,48,2025-02-16,2,15.33
34911,499,43,2025-05-02,4,24.25
34912,1169,46,2025-10-21,7,11.11
34913,1828,27,2025-03-05,4,54.32
34914,576,89,2025-02-26,9,33.51
34915,707,70,2025-06-22,9,21.34
34916,536,35,2025-04-20,5,41.16
34917,1021,35,2025-12-05,2,40.62
34918,1662,75,2025-09-07,7,31.29
34919,1160,41,2025-04-11,7,46.65
34920,1236,56,2025-04-10,8,9.18
34921,1169,34,2025-12-27,1,7.27
34922,994,27,2025-11-28,8,52.1
34923,1886,98,2025-11-28,1,12.48
34924,945,46,2025-06-14,2,17.42
34925,1562,49,2025-12-16,3,16.09
34926,1860,97,2025-04-21,3,47.68
34927,144,82,2025-11-24,3,40.8
34928,64,50,2025-09-06,6,34.1
34929,1588,32,2025-10-26,1,10.95
34930,509,99,2025-02-14,4,20.09
34931,127,96,2025-04-03,2,9.96
34932,390,85,2025-08-02,5,54.92
34933,680,97,2025-02-12,7,46.26
34934,979,13,2025-01-03,7,26.86
34935,29,92,2025-04-12,10,36.14
34936,1203,29,2025-09-03,4,33.13
34937,1479,57,2025-02-19,9,44.51
34938,116,65,2025-11-29,4,28.81
34939,1144,93,2025-12-09,8,11.41
34940,1909,5,2025-07-14,6,27.6
34941,462,43,2025-10-01,2,16.32
34942,1661,59,2025-07-12,9,50.79
34943,1213,75,2025-11-24,9,22.32
34944,1016,9,2025-05-15,1,11.16
34945,866,93,2025-07-14,6,7.82
34946,384,50,2025-10-30,5,32.25
34947,1822,44,2025-12-23,10,34.31
34948,1323,40,2025-08-04,3,51.93
34949,858,62,2025-01-24,6,34.02
34950,301,83,2025-08-27,2,37.88
34951,382,42,2025-03-17,8,15.72
34952,725,35,2025-03-12,2,44.82
34953,213,61,2025-07-03,6,29.87
34954,1345,87,2025-11-14,7,31.71
34955,1572,98,2025-08-16,7,5.44
34956,777,43,2025-06-22,6,16.76
34957,583,70,2025-06-13,10,9.53
34958,107,15,2025-08-01,6,19.44
34959,1519,95,2025-10-16,3,47.02
34960,1958,95,2025-12-16,9,35.75
34961,1262,19,2025-10-12,3,21.24
34962,101,35,2025-06-01,7,34.29
34963,110,38,2025-01-20,4,52.92
34964,1377,41,2025-05-23,8,47.52
34965,62,86,2025-03-22,2,36.31
34966,978,97,2025-05-01,6,43.01
34967,1724,35,2025-12-23,5,43.11
34968,1302,45,2025-07-02,4,31.55
34969,1674,1,2025-07-22,4,22.64
34970,838,70,2025-03-12,3,10.4
34971,1280,41,2025-05-10,9,55.99
34972,648,75,2025-11-30,8,24.47
34973,1125,31,2025-04-29,6,11.77
34974,1781,62,2025-06-26,3,29.53
34975,384,77,2025-07-08,10,41.07
34976,1835,38,2025-12-11,3,52.05
34977,1307,10,2025-11-15,9,11.88
34978,580,30,2025-04-15,10,34.19
34979,1774,48,2025-02-17,4,13.19
34980,546,93,2025-07-24,7,13.67
34981,717,43,2025-03-09,4,30.27
34982,1550,39,2025-05-10,2,52.4
34983,1285,40,2025-01-28,1,42.37
34984,318,67,2025-08-30,1,40.51
34985,1233,73,2025-08-07,6,45.42
34986,1449,66,2025-08-17,4,21.32
34987,988,10,2025-03-15,7,12.02
34988,1153,7,2025-07-25,6,13.13
34989,1183,48,2025-11-09,8,11.65
34990,418,46,2025-08-20,3,16.47
34991,1408,18,2025-03-23,6,9.76
34992,869,6,2025-04-03,3,6.79
34993,293,98,2025-09-10,6,2.47
34994,444,89,2025-02-11,6,39.7
34995,1422,37,2025-07-18,8,11.8
34996,387,63,2025-08-03,10,2.16
34997,1763,90,2025-06-15,3,41.11
34998,1099,82,2025-04-13,6,43.55
34999,158,5,2025-06-19,2,15.85
35000,1518,93,2025-06-15,2,9.34
35001,33,35,2025-10-18,3,33.97
35002,10,53,2025-03-26,5,6.04
35003,548,91,2025-05-31,4,23.5
35004,1039,11,2025-01-08,10,49.08
35005,101,78,2025-02-22,6,23.59
35006,1304,43,2025-02-16,5,16.09
35007,1893,12,2025-09-29,2,24.34
35008,91,12,2025-06-26,9,20.23
35009,154,19,2025-07-09,6,27.13
35010,1295,41,2025-10-19,8,38.2
35011,855,61,2025-01-12,3,38.05
35012,1721,31,2025-12-15,3,6.29
35013,1818,52,2025-03-10,7,30.05
35014,1657,4,2025-04-26,10,6.43
35015,1276,5,2025-03-03,4,19.16
35016,1231,97,2025-09-16,1,34.51
35017,193,9,2025-05-13,1,15.19
35018,1230,50,2025-06-19,6,22.73
35019,319,36,2025-03-25,6,14.72
35020,1889,75,2025-06-09,6,35.6
35021,1421,40,2025-08-28,7,48.36
35022,1990,46,2025-02-22,1,5.66
35023,1793,52,2025-07-05,5,30.46
35024,1794,10,2025-09-28,2,4.62
35025,1847,52,2025-09-04,8,22.66
35026,953,29,2025-09-02,4,28.56
35027,1174,59,2025-09-13,6,43.67
35028,812,37,2025-04-30,8,13.93
35029,698,68,2025-08-24,8,26.37
35030,1256,85,2025-08-28,7,42.71
35031,384,69,2025-11-23,5,4.57
35032,437,67,2026-01-01,5,43.03
35033,1408,3,2025-01-22,1,20.25
35034,943,77,2025-09-21,3,46.06
35035,334,11,2025-02-22,7,50.01
35036,156,15,2025-03-02,9,6.83
35037,875,38,2025-01-13,4,54.04
35038,1040,18,2025-07-29,2,9.31
35039,1373,91,2025-08-03,3,31.3
35040,350,41,2025-06-24,10,52.01
35041,296,69,2025-11-21,7,9.77
35042,753,5,2025-08-11,1,15.61
35043,864,97,2025-12-13,4,40.56
35044,62,98,2025-10-18,1,1.28
35045,252,29,2025-09-07,3,32.78
35046,1242,55,2025-05-10,9,23.6
35047,1649,88,2025-02-02,9,33.69
35048,998,84,2025-03-31,9,35.27
35049,1347,24,2025-10-28,1,15.86
35050,748,80,2025-04-26,6,34.54
35051,504,96,2025-09-28,4,2.59
35052,1587,7,2025-05-31,8,12.82
35053,663,10,2025-12-25,10,2.86
35054,660,85,2025-04-08,9,49.23
35055,1734,68,2025-09-27,7,18.76
35056,1127,100,2025-09-01,1,32.38
35057,653,46,2025-07-04,2,9.64
35058,55,6,2025-08-15,9,13.05
35059,1366,4,2025-07-15,3,9.76
35060,572,40,2025-06-03,6,53.82
35061,1580,27,2025-01-24,4,41.4
35062,859,68,2025-01-24,10,26.58
35063,45,88,2025-07-23,6,42.63
35064,491,26,2025-07-07,8,13.76
35065,1446,92,2025-11-20,5,30.98
35066,631,49,2025-06-16,8,11.88
35067,1110,99,2025-02-01,1,16.91
35068,717,18,2025-10-01,5,12.19
35069,346,89,2025-06-12,4,38.49
35070,1378,32,2025-05-07,3,5.18
35071,1657,62,2025-01-14,9,27.85
35072,1938,61,2025-12-08,4,31.99
35073,1279,77,2025-08-22,9,51.88
35074,672,87,2025-06-26,9,38.34
35075,496,29,2025-02-20,7,26.96
35076,1294,5,2025-05-09,6,17.08
35077,951,72,2025-06-16,1,6.54
35078,306,88,2025-12-02,4,44.48
35079,1631,21,2025-12-07,6,49.93
35080,1101,67,2025-01-28,9,38.55
35081,49,15,2025-01-22,7,13.77
35082,1925,75,2025-02-12,1,25.95
35083,991,86,2025-01-13,4,43.39
35084,585,7,2025-08-31,7,9.42
35085,1260,73,2025-10-19,7,42.99
35086,1496,81,2025-05-15,6,14.13
35087,331,60,2025-07-27,7,33.17
35088,545,79,2025-09-04,9,47.6
35089,936,31,2025-04-28,9,16.94
35090,1805,23,2025-11-22,7,32.67
35091,923,37,2025-04-16,3,5.74
35092,525,60,2025-03-31,6,45.08
35093,918,36,2025-03-11,4,14.95
35094,1797,82,2025-12-03,3,42.98
35095,1168,95,2025-05-26,7,39.47
35096,150,76,2025-04-15,9,35.27
35097,1077,28,2025-05-07,3,30.1
35098,324,68,2025-11-19,8,32.82
35099,1184,58,2025-03-27,7,47.5
35100,417,57,2025-01-03,2,48.86
35101,1953,84,2025-04-05,1,36.63
35102,1916,1,2025-01-10,4,29.26
35103,577,30,2025-03-26,6,23.39
35104,581,30,2025-01-03,2,32.6
35105,570,44,2025-06-17,10,29.81
35106,1022,49,2025-09-28,2,15.29
35107,1302,14,2025-11-29,8,32.85
35108,1394,11,2025-01-14,3,42.43
35109,1452,76,2025-10-13,10,27.19
35110,1686,17,2025-03-12,5,37.19
35111,326,51,2025-08-06,2,30.7
35112,548,7,2025-03-31,7,15.71
35113,572,32,2025-06-06,5,13.34
35114,694,77,2025-11-09,6,37.96
35115,1825,30,2025-09-01,7,25.69
35116,897,78,2025-01-28,10,19.2
35117,144,33,2025-06-18,6,15.83
35118,1228,88,2025-11-10,9,46.91
35119,1661,16,2025-08-18,3,52.02
35120,1480,95,2025-05-31,3,45.42
35121,948,54,2025-02-13,7,46.64
35122,417,36,2025-04-04,7,22.32
35123,331,5,2025-12-26,10,19.39
35124,237,60,2025-06-27,9,45.93
35125,480,13,2025-12-14,5,17.72
35126,221,64,2025-06-01,9,13.14
35127,214,61,2025-02-10,6,29.28
35128,716,39,2025-01-30,10,51.79
35129,700,56,2025-07-13,3,9.35
35130,1453,83,2025-03-12,6,42.25
35131,872,63,2025-07-02,9,7.54
35132,1005,89,2025-02-23,6,39.2
35133,1751,90,2025-07-17,4,35.96
35134,1529,91,2025-11-11,9,32.5
35135,655,31,2026-01-01,4,18.45
35136,907,69,2025-07-04,3,6.32
35137,1908,100,2025-03-16,2,40.32
35138,1541,68,2025-10-12,1,26.44
35139,1184,44,2025-04-11,10,38.58
35140,1590,29,2025-02-24,5,28.26
35141,1459,39,2025-12-18,7,43.69
35142,1817,51,2025-11-19,8,28.97
35143,815,1,2025-09-20,8,29.61
35144,1079,4,2025-12-03,2,1.55
35145,735,75,2025-10-23,3,31.08
35146,1520,32,2025-07-15,10,4.22
35147,557,27,2025-03-25,7,50.11
35148,787,66,2025-10-02,7,12.5
35149,933,25,2025-09-09,4,52.43
35150,1968,10,2025-07-01,8,5.19
35151,911,74,2025-10-08,1,20.12
35152,1339,82,2025-02-23,7,51.33
35153,165,51,2025-09-08,10,35.56
35154,359,98,2025-02-14,4,13.32
35155,1710,75,2025-01-01,5,23.43
35156,612,6,2025-06-22,4,21.99
35157,1716,48,2025-04-30,7,8.68
35158,659,80,2025-09-29,4,19.32
35159,1764,20,2025-05-31,10,36.75
35160,1172,11,2025-01-17,8,44.84
35161,1590,54,2025-10-27,9,40.72
35162,521,12,2025-06-10,1,22.08
35163,1778,69,2025-02-11,9,6.7
35164,344,59,2025-01-03,6,40.55
35165,1473,20,2025-02-10,3,33.98
35166,765,88,2025-09-16,6,43.63
35167,959,17,2025-09-13,1,39.07
35168,1156,71,2025-10-01,9,32.27
35169,553,38,2025-04-13,3,55.6
35170,947,21,2025-06-19,1,46.3
35171,1352,70,2025-09-22,5,15.2
35172,132,61,2025-08-24,5,38.47
35173,1692,4,2025-08-01,10,2.52
35174,1169,89,2025-12-10,5,36.28
35175,1633,15,2025-07-23,8,18.78
35176,1708,72,2025-02-17,9,7.97
35177,1308,74,2025-05-13,4,20.76
35178,1591,81,2025-05-15,8,14.61
35179,118,56,2025-02-23,10,11.77
35180,1281,7,2025-07-23,6,7.8
35181,8,88,2025-11-19,8,35.91
35182,992,51,2025-10-21,2,41.55
35183,1928,47,2025-08-10,2,44.13
35184,1795,61,2025-08-08,8,41.91
35185,1673,62,2025-02-08,6,34.12
35186,1552,25,2025-05-04,7,51.57
35187,762,60,2025-07-18,10,39.88
35188,335,96,2025-08-15,3,8.23
35189,807,36,2025-09-21,6,28.01
35190,447,51,2025-10-28,9,35.81
35191,931,12,2025-05-28,9,25.08
35192,1823,59,2025-08-28,1,42.94
35193,1330,12,2025-04-20,5,26.74
35194,1431,16,2025-07-12,6,45.09
35195,1234,49,2025-01-28,1,17.56
35196,1258,91,2025-06-29,1,29.35
35197,1805,68,2025-12-15,4,25.54
35198,733,1,2025-07-30,9,18.82
35199,352,27,2025-11-27,3,45.22
35200,1582,43,2025-02-01,3,19.41
35201,897,77,2025-12-20,1,50.57
35202,429,36,2025-11-29,6,16.29
35203,778,79,2025-07-15,10,37.43
35204,1715,59,2025-12-30,4,39.07
35205,1960,28,2025-01-02,8,34.46
35206,1230,56,2025-09-20,1,12.28
35207,138,9,2025-10-13,6,1.0
35208,388,89,2025-04-14,1,29.4
35209,1496,44,2025-05-04,5,34.35
35210,403,82,2025-10-24,10,38.02
35211,870,90,2025-03-14,1,36.03
35212,1377,73,2025-11-22,6,44.51
35213,1838,13,2025-02-16,5,16.97
35214,178,39,2025-07-29,6,45.39
35215,1920,99,2025-03-12,2,17.96
35216,751,84,2025-06-01,4,34.13
35217,982,52,2025-05-17,7,27.96
35218,1398,76,2025-06-09,7,34.1
35219,1191,7,2025-01-21,1,26.5
35220,617,38,2025-03-05,10,52.48
35221,349,86,2025-04-30,3,51.0
35222,84,78,2025-02-24,1,13.64
35223,175,80,2025-04-08,6,27.08
35224,279,86,2025-11-13,9,46.86
35225,885,35,2025-01-28,8,47.62
35226,88,62,2025-04-09,5,33.04
35227,58,81,2025-01-20,6,11.89
35228,1246,92,2025-08-11,7,36.7
35229,1350,67,2025-12-27,2,39.22
35230,345,78,2025-08-09,1,19.83
35231,103,60,2025-08-29,6,37.44
35232,1038,27,2025-01-08,4,45.97
35233,30,37,2025-03-23,9,7.53
35234,746,44,2025-08-14,2,33.7
35235,652,80,2025-03-07,5,35.38
35236,1667,34,2025-08-27,1,11.19
35237,1085,100,2025-03-21,10,38.1
35238,1279,82,2025-05-29,8,49.72
35239,1356,8,2025-05-11,4,14.89
35240,893,79,2025-09-05,8,40.41
35241,1045,82,2025-08-01,6,39.39
35242,852,34,2025-03-21,8,15.55
35243,563,61,2025-03-24,5,38.69
35244,513,52,2025-10-18,3,26.95
35245,1702,99,2025-12-26,4,19.19
35246,699,9,2025-12-07,2,6.1
35247,1329,36,2025-11-19,6,21.81
35248,1763,34,2025-09-19,10,15.76
35249,577,86,2025-05-24,1,39.47
35250,1479,14,2025-09-11,1,35.28
35251,424,59,2025-03-07,1,51.76
35252,333,99,2025-06-30,3,25.35
35253,374,25,2025-01-08,9,53.57
35254,189,62,2025-11-14,6,28.83
35255,654,94,2025-03-21,9,55.28
35256,721,92,2025-06-26,5,44.02
35257,433,13,2025-04-13,9,22.48
35258,1877,64,2025-05-02,9,24.48
35259,1037,67,2025-01-17,8,35.26
35260,1494,56,2025-05-18,5,12.8
35261,1720,36,2025-03-22,7,23.73
35262,317,83,2025-01-27,10,44.39
35263,1270,18,2025-06-17,10,8.12
35264,994,54,2025-02-27,3,37.12
35265,1438,70,2025-11-11,4,16.12
35266,1190,88,2025-04-11,8,46.2
35267,428,17,2025-05-14,3,35.5
35268,707,57,2025-01-20,1,44.54
35269,129,36,2025-05-20,4,27.47
35270,1578,43,2025-05-24,6,16.81
35271,443,50,2025-08-23,7,27.74
35272,1616,51,2025-09-01,9,39.12
35273,1137,69,2025-02-05,5,9.44
35274,1978,43,2025-09-17,3,20.2
35275,1215,47,2025-05-14,4,41.67
35276,187,46,2025-08-27,8,16.06
35277,157,9,2025-07-27,3,5.87
35278,1919,28,2025-09-28,6,37.22
35279,989,62,2025-10-18,5,30.96
35280,634,29,2025-02-17,10,33.94
35281,15,5,2025-11-08,6,24.27
35282,1366,61,2025-07-23,5,33.02
35283,1933,81,2025-09-12,8,12.3
35284,931,46,2025-03-07,5,14.3
35285,1124,20,2025-07-04,1,43.9
35286,476,95,2025-05-18,9,41.99
35287,1228,31,2025-06-21,3,18.01
35288,561,41,2025-08-01,9,56.16
35289,298,98,2025-12-16,3,10.03
35290,1883,12,2025-11-18,7,24.29
35291,995,92,2025-06-02,8,32.96
35292,459,52,2025-05-25,8,29.99
35293,77,44,2025-08-03,5,40.23
35294,737,44,2025-04-07,2,39.02
35295,670,17,2025-04-15,9,38.58
35296,98,55,2025-10-12,7,20.58
35297,1351,92,2025-12-24,7,39.16
35298,1145,86,2025-07-19,6,56.97
35299,1567,96,2025-03-11,4,7.36
35300,757,74,2025-04-23,1,13.55
35301,1454,49,2025-05-03,9,9.51
35302,1645,15,2025-05-27,10,17.48
35303,1580,57,2025-02-12,2,41.77
35304,228,36,2025-09-01,3,17.85
35305,551,5,2025-01-04,10,14.76
35306,1799,56,2025-05-06,1,8.45
35307,288,54,2025-06-18,10,45.46
35308,40,68,2025-09-28,10,29.24
35309,1999,2,2025-12-27,5,33.09
35310,370,67,2025-08-27,7,41.58
35311,1695,33,2025-07-04,9,8.96
35312,342,4,2025-08-13,10,12.16
35313,468,27,2025-05-24,5,49.11
35314,802,47,2025-04-25,6,37.04
35315,1138,84,2025-05-02,6,29.36
35316,665,60,2025-01-02,2,43.34
35317,928,97,2025-01-01,8,39.36
35318,587,34,2025-09-16,4,12.44
35319,1870,75,2025-05-24,8,30.07
35320,376,92,2025-01-16,2,41.27
35321,1572,60,2025-01-11,1,36.85
35322,501,41,2025-05-19,9,49.5
35323,1022,83,2025-01-02,4,36.21
35324,134,57,2025-06-02,1,49.34
35325,1082,93,2025-10-17,6,19.82
35326,349,40,2025-01-15,2,42.52
35327,1123,88,2025-12-19,10,42.51
35328,818,12,2025-06-10,7,28.84
35329,883,74,2025-01-18,4,27.4
35330,598,75,2025-05-18,8,29.44
35331,595,73,2025-10-02,1,43.56
35332,1198,31,2025-01-21,10,10.1
35333,475,45,2025-08-27,5,36.91
35334,1694,59,2025-04-13,5,49.44
35335,902,23,2025-11-29,3,34.17
35336,29,38,2025-11-08,2,56.73
35337,1812,41,2025-12-15,2,40.91
35338,1835,75,2025-09-23,7,28.53
35339,684,32,2025-10-18,8,9.7
35340,1104,18,2025-09-11,3,4.64
35341,1600,43,2025-10-16,7,29.5
35342,1696,28,2025-02-15,1,32.95
35343,1714,16,2025-12-02,2,45.99
35344,1502,72,2025-09-19,2,10.15
35345,1850,43,2025-06-13,9,12.07
35346,1206,51,2025-06-27,2,38.45
35347,382,97,2025-02-22,7,51.68
35348,1115,97,2025-02-27,4,46.74
35349,613,99,2025-07-17,2,22.14
35350,1478,39,2025-08-01,10,43.69
35351,246,20,2025-01-22,10,39.18
35352,456,99,2025-12-29,9,26.05
35353,1330,64,2025-05-16,3,27.96
35354,399,41,2025-07-12,7,52.02
35355,669,72,2025-03-30,9,10.1
35356,625,14,2025-03-05,9,37.08
35357,1222,89,2025-03-23,9,33.76
35358,1138,41,2025-06-23,8,62.28
35359,304,73,2025-10-15,7,41.87
35360,1499,76,2025-06-25,4,29.53
35361,1501,5,2025-08-24,10,26.56
35362,1122,39,2025-12-20,7,44.62
35363,726,38,2025-09-15,5,48.52
35364,908,92,2025-06-27,7,45.94
35365,1030,54,2025-12-21,1,47.88
35366,448,7,2025-12-21,1,21.98
35367,1253,17,2025-01-16,6,33.3
35368,318,73,2025-09-16,3,45.3
35369,374,65,2025-04-10,8,16.74
35370,1183,6,2025-08-11,9,15.66
35371,437,34,2025-04-15,8,14.27
35372,200,67,2025-07-23,2,37.37
35373,944,98,2025-03-03,6,14.07
35374,1212,51,2025-02-02,5,35.53
35375,714,27,2025-05-24,7,51.65
35376,913,29,2025-06-18,4,25.63
35377,1782,66,2025-02-16,4,28.5
35378,877,53,2025-09-30,5,9.0
35379,937,27,2025-08-18,2,53.48
35380,1522,100,2025-06-07,6,25.89
35381,1766,93,2025-01-12,2,10.81
35382,1837,88,2025-03-07,10,35.37
35383,122,62,2025-04-26,3,25.48
35384,318,42,2025-06-30,5,13.08
35385,1999,17,2025-02-04,5,38.72
35386,20,86,2025-05-30,1,50.6
35387,520,4,2025-09-30,4,18.81
35388,1843,9,2025-10-09,3,2.06
35389,345,11,2025-10-14,9,47.01
35390,308,39,2025-04-30,8,39.61
35391,790,19,2025-10-10,5,29.57
35392,748,43,2025-12-09,5,23.63
35393,1976,64,2025-02-14,7,23.54
35394,934,25,2025-04-19,4,51.16
35395,402,52,2025-01-03,9,29.54
35396,535,34,2025-08-15,4,9.11
35397,1125,88,2025-12-04,1,42.93
35398,1534,75,2025-12-31,1,25.29
35399,735,63,2025-12-12,5,10.65
35400,1691,23,2025-02-04,2,24.44
35401,664,6,2025-05-21,2,18.86
35402,1820,43,2025-08-24,4,19.38
35403,507,23,2025-06-21,9,33.36
35404,596,19,2025-06-23,8,28.32
35405,1391,21,2025-10-08,3,44.73
35406,424,16,2025-08-10,7,53.73
35407,382,30,2025-11-01,4,19.37
35408,727,92,2025-04-07,3,46.59
35409,1971,61,2025-03-15,7,40.68
35410,20,73,2025-07-24,1,38.87
35411,1731,44,2025-05-28,4,34.73
35412,825,8,2025-04-27,1,8.04
35413,1493,50,2025-03-25,6,33.77
35414,786,31,2025-09-04,8,13.73
35415,1522,88,2025-11-15,8,40.65
