transaction_id,token_id,buyer_id,seller_id,quantity,starting_price,ending_price,total_amount_usdc,transaction_type,swap_api_reference,original_currency,status,reversal_reason,timestamp,on_chain_tx_hash,merkle_proof_hash
80313,148,b3cb4a8e-a5dd-4fc0-a690-094343d16a4e,f8883c5e-9750-4217-aae6-4410d84a894f,38,1.583648,1.584499,60.194793,primary,,USD,completed,,2025-03-04,,
80314,148,ce75cf28-f6bb-4c59-8565-c6648d1ceea9,f8883c5e-9750-4217-aae6-4410d84a894f,19,1.584522,1.584936,30.109851,primary,,USD,completed,,2025-02-26,,
80315,148,facd0229-ce57-4d06-bded-53d058ce9f8a,f8883c5e-9750-4217-aae6-4410d84a894f,4,1.584959,1.585028,6.339974,primary,,USD,completed,,2025-08-03,,
80316,148,ff9d4120-163e-447d-bff9-4f3ebd1fe062,f8883c5e-9750-4217-aae6-4410d84a894f,28,1.585051,1.585672,44.390122,primary,,USD,completed,,2025-05-11,,
80317,148,a254ff5e-3854-4b9d-9de3-cec7643db5b3,f8883c5e-9750-4217-aae6-4410d84a894f,10,1.585695,1.585902,15.857985,primary,,USD,completed,,2025-01-15,,
80318,148,4e54d661-7e9d-4df8-a493-c27d8307ed67,f8883c5e-9750-4217-aae6-4410d84a894f,42,1.585925,1.586868,66.628653,primary,,USD,completed,,2025-07-21,,
80319,148,8ea5676d-f4e0-4a8d-8ce6-200513db4cd7,f8883c5e-9750-4217-aae6-4410d84a894f,5,1.586891,1.586983,7.934685,primary,,USD,completed,,2025-04-17,,
80320,148,9687574e-b586-4c53-a985-fbc0959d599a,f8883c5e-9750-4217-aae6-4410d84a894f,24,1.587006,1.587535,38.094492,primary,,USD,completed,,2025-09-06,,
80321,148,b12199e7-bc82-44d0-b5a4-2a7b80709554,f8883c5e-9750-4217-aae6-4410d84a894f,43,1.587558,1.588524,68.285763,primary,,USD,completed,,2025-11-01,,
80322,148,539f4172-b2d5-4e8d-9183-59bde437d8c0,f8883c5e-9750-4217-aae6-4410d84a894f,5,1.588547,1.588639,7.942965,primary,,USD,completed,,2025-01-15,,
80323,148,b83a64be-f041-4ea8-871e-4f69bf2cc13b,f8883c5e-9750-4217-aae6-4410d84a894f,32,1.588662,1.589375,50.848592,primary,,USD,completed,,2025-11-19,,
80324,148,cdbd8abe-54ee-460f-84b9-328b868fa8b3,f8883c5e-9750-4217-aae6-4410d84a894f,39,1.589398,1.590272,62.003565,primary,,USD,completed,,2025-10-23,,
80325,148,1552b47e-09b4-4418-a1fb-ca6a9f512497,f8883c5e-9750-4217-aae6-4410d84a894f,9,1.590295,1.590479,14.313483,primary,,USD,completed,,2025-01-14,,
80326,148,e9e1ec18-db00-4cfb-9fa7-432edff570c5,f8883c5e-9750-4217-aae6-4410d84a894f,5,1.590502,1.590594,7.95274,primary,,USD,completed,,2025-11-18,,
80327,148,26d5cbc4-e71d-4892-93db-758122031044,f8883c5e-9750-4217-aae6-4410d84a894f,35,1.590617,1.591399,55.68528,primary,,USD,completed,,2025-12-06,,
80328,148,10217c7a-2d49-4d9a-9609-3ddda16709e7,f8883c5e-9750-4217-aae6-4410d84a894f,49,1.591422,1.592526,78.006726,primary,,USD,completed,,2025-06-26,,
80329,148,cb005d15-ea77-4c5c-b3ef-918f9452079d,f8883c5e-9750-4217-aae6-4410d84a894f,38,1.592549,1.5934,60.533031,primary,,USD,completed,,2025-10-25,,
80330,148,788d594f-4d7d-440f-a229-d2b8321409d9,f8883c5e-9750-4217-aae6-4410d84a894f,20,1.593423,1.59386,31.87283,primary,,USD,completed,,2025-10-04,,
80331,148,f1ed0522-19d6-4fac-885e-acb6780697b0,f8883c5e-9750-4217-aae6-4410d84a894f,37,1.593883,1.594711,58.988989,primary,,USD,completed,,2025-03-23,,
80332,148,18597382-d4c7-4477-a8a6-70475e1eff22,f8883c5e-9750-4217-aae6-4410d84a894f,4,1.594734,1.594803,6.379074,primary,,USD,completed,,2025-05-15,,
80333,148,a10f452d-0868-48de-b336-389eb9b02a2f,f8883c5e-9750-4217-aae6-4410d84a894f,6,1.594826,1.594941,9.569301,primary,,USD,completed,,2025-05-09,,
80334,148,6ab67b4f-4394-4b90-9a4d-2ab57448d6f1,f8883c5e-9750-4217-aae6-4410d84a894f,18,1.594964,1.595355,28.712871,primary,,USD,completed,,2025-08-08,,
80335,148,8ef2f6c8-b9ee-418e-b4d3-06db0ad6ba99,f8883c5e-9750-4217-aae6-4410d84a894f,46,1.595378,1.596413,73.411193,primary,,USD,completed,,2025-05-15,,
80336,148,9420a2a7-5443-4eaf-95f5-b78a7a366c83,f8883c5e-9750-4217-aae6-4410d84a894f,20,1.596436,1.596873,31.93309,primary,,USD,completed,,2025-09-12,,
80337,148,0b1ad86e-8ee4-468c-a2d7-61f65240b1e5,f8883c5e-9750-4217-aae6-4410d84a894f,8,1.596896,1.597057,12.775812,primary,,USD,completed,,2025-04-22,,
80338,148,02b49681-d507-474c-b289-eecb7e4da70d,f8883c5e-9750-4217-aae6-4410d84a894f,38,1.59708,1.597931,60.705209,primary,,USD,completed,,2025-07-12,,
80339,148,f0790de8-57a0-472e-8dc0-d52778607e24,f8883c5e-9750-4217-aae6-4410d84a894f,24,1.597954,1.598483,38.357244,primary,,USD,completed,,2025-07-11,,
80340,148,9d2cfc76-b4f5-4bbf-b964-5f8fc1990690,f8883c5e-9750-4217-aae6-4410d84a894f,16,1.598506,1.598851,25.578856,primary,,USD,completed,,2025-03-26,,
80341,148,3c75cf8f-83e5-44d8-95bf-652187898624,f8883c5e-9750-4217-aae6-4410d84a894f,44,1.598874,1.599863,70.372214,primary,,USD,completed,,2025-07-14,,
80342,148,dc128224-35f1-46ba-9e1c-82634233b3dc,f8883c5e-9750-4217-aae6-4410d84a894f,43,1.599886,1.600852,68.815867,primary,,USD,completed,,2025-01-04,,
80343,148,7cc84e10-35d8-48ab-966f-e5dd52d4b7ad,f8883c5e-9750-4217-aae6-4410d84a894f,26,1.600875,1.60145,41.630225,primary,,USD,completed,,2025-09-01,,
80344,148,b5b0d8d8-20ef-482f-a40a-d30f99244dc0,f8883c5e-9750-4217-aae6-4410d84a894f,21,1.601473,1.601933,33.635763,primary,,USD,completed,,2025-08-22,,
80345,148,060cd509-c3c8-4954-81e5-f1cdbd9568e9,f8883c5e-9750-4217-aae6-4410d84a894f,1,1.601956,1.601956,1.601956,primary,,USD,completed,,2025-04-09,,
80346,148,5e01022e-83fc-436f-9b5d-a41521e8506f,f8883c5e-9750-4217-aae6-4410d84a894f,36,1.601979,1.602784,57.685734,primary,,USD,completed,,2025-03-30,,
80347,148,78a3290e-f026-4ece-a1a7-e72a0c1c30ac,f8883c5e-9750-4217-aae6-4410d84a894f,21,1.602807,1.603267,33.663777,primary,,USD,completed,,2025-10-20,,
80348,148,e1502bb4-bbc7-4935-8b5a-f22f31a9f9f4,f8883c5e-9750-4217-aae6-4410d84a894f,14,1.60329,1.603589,22.448153,primary,,USD,completed,,2025-08-31,,
80349,148,33bab3df-84cf-4d4c-b3bc-6c221b4bcb9f,f8883c5e-9750-4217-aae6-4410d84a894f,44,1.603612,1.604601,70.580686,primary,,USD,completed,,2025-07-01,,
80350,148,ced76e2b-c0d7-4e88-8f9e-8941a81279c8,f8883c5e-9750-4217-aae6-4410d84a894f,21,1.604624,1.605084,33.701934,primary,,USD,completed,,2025-02-24,,
80351,148,32a777fb-82fe-4f3b-8afc-03da46f4ebbe,f8883c5e-9750-4217-aae6-4410d84a894f,50,1.605107,1.606234,80.283525,primary,,USD,completed,,2025-01-10,,
80352,148,73df1238-e236-42d9-bcef-60b2ce5859ae,f8883c5e-9750-4217-aae6-4410d84a894f,41,1.606257,1.607177,65.875397,primary,,USD,completed,,2025-01-30,,
80353,148,36078787-d433-49cd-8f8c-e49c5cca6a4c,f8883c5e-9750-4217-aae6-4410d84a894f,39,1.6072,1.608074,62.697843,primary,,USD,completed,,2025-11-15,,
80354,148,8587120f-58c4-4b66-90ae-94e336a113bd,f8883c5e-9750-4217-aae6-4410d84a894f,8,1.608097,1.608258,12.86542,primary,,USD,completed,,2025-01-12,,
80355,148,4e54d661-7e9d-4df8-a493-c27d8307ed67,f8883c5e-9750-4217-aae6-4410d84a894f,9,1.608281,1.608465,14.475357,primary,,USD,completed,,2025-04-15,,
80356,148,c7e2f97a-a314-4a9c-a606-946c610855c8,f8883c5e-9750-4217-aae6-4410d84a894f,45,1.608488,1.6095,72.40473,primary,,USD,completed,,2025-02-14,,
80357,148,9f7d63a5-8241-44ae-9969-894d583237d5,f8883c5e-9750-4217-aae6-4410d84a894f,16,1.609523,1.609868,25.755128,primary,,USD,completed,,2025-05-27,,
80358,148,856889f7-6b6f-46b7-85d7-7497b8d4b848,f8883c5e-9750-4217-aae6-4410d84a894f,12,1.609891,1.610144,19.32021,primary,,USD,completed,,2025-01-21,,
80359,148,cd1bbdd7-5323-4084-b6d9-dd96f76fb722,f8883c5e-9750-4217-aae6-4410d84a894f,46,1.610167,1.611202,74.091487,primary,,USD,completed,,2025-04-16,,
80360,148,40a67783-4513-4242-b4fe-7d90c57501a9,f8883c5e-9750-4217-aae6-4410d84a894f,34,1.611225,1.611984,54.794553,primary,,USD,completed,,2025-09-21,,
80361,148,405668da-bae4-48fb-9c3e-2528196a2528,f8883c5e-9750-4217-aae6-4410d84a894f,28,1.612007,1.612628,45.14489,primary,,USD,completed,,2025-01-16,,
80362,148,539f4172-b2d5-4e8d-9183-59bde437d8c0,f8883c5e-9750-4217-aae6-4410d84a894f,4,1.612651,1.61272,6.450742,primary,,USD,completed,,2025-08-25,,
80363,148,b91828bb-6f91-49c3-b5a9-9fd7b1d2632a,f8883c5e-9750-4217-aae6-4410d84a894f,15,1.612743,1.613065,24.19356,primary,,USD,completed,,2025-07-31,,
80364,148,581562cd-94a7-436c-8a60-ef949be3590d,f8883c5e-9750-4217-aae6-4410d84a894f,36,1.613088,1.613893,58.085658,primary,,USD,completed,,2025-03-05,,
80365,148,0784be67-82be-47dc-8b87-8d30e2e12ab0,f8883c5e-9750-4217-aae6-4410d84a894f,23,1.613916,1.614422,37.125887,primary,,USD,completed,,2025-07-30,,
80366,148,ab95014f-b97a-4a07-a887-37b522a32732,f8883c5e-9750-4217-aae6-4410d84a894f,14,1.614445,1.614744,22.604323,primary,,USD,completed,,2025-01-26,,
80367,148,93f3f833-a590-4bce-bcca-b05fb8290954,f8883c5e-9750-4217-aae6-4410d84a894f,50,1.614767,1.615894,80.766525,primary,,USD,completed,,2025-09-23,,
80368,148,0ed14a17-5d23-45a2-936f-bee2ea078811,f8883c5e-9750-4217-aae6-4410d84a894f,38,1.615917,1.616768,61.421015,primary,,USD,completed,,2025-11-19,,
80369,148,001d71ca-707e-4a12-bf5a-fb8bec4b16b9,f8883c5e-9750-4217-aae6-4410d84a894f,40,1.616791,1.617688,64.68958,primary,,USD,completed,,2025-05-27,,
80370,148,3edc25d7-1b4d-4dd9-b42d-cd854c7d2061,f8883c5e-9750-4217-aae6-4410d84a894f,49,1.617711,1.618815,79.294887,primary,,USD,completed,,2025-02-13,,
80371,148,cc96057f-77bd-40e6-bbbe-ffde82245e81,f8883c5e-9750-4217-aae6-4410d84a894f,5,1.618838,1.61893,8.09442,primary,,USD,completed,,2025-08-17,,
80372,148,f7e0430a-2db6-46ec-a435-f3e82fe496f6,f8883c5e-9750-4217-aae6-4410d84a894f,5,1.618953,1.619045,8.094995,primary,,USD,completed,,2025-12-14,,
80373,148,155c60d6-e6bd-455b-9460-8a69ea6db19c,f8883c5e-9750-4217-aae6-4410d84a894f,38,1.619068,1.619919,61.540753,primary,,USD,completed,,2025-11-20,,
80374,148,af36c1c9-3c2c-41d6-8678-314e1f9e2b61,f8883c5e-9750-4217-aae6-4410d84a894f,46,1.619942,1.620977,74.541137,primary,,USD,completed,,2025-07-22,,
80375,148,b7c2f758-6fab-4711-aa25-da8c7e362a8e,f8883c5e-9750-4217-aae6-4410d84a894f,12,1.621,1.621253,19.453518,primary,,USD,completed,,2025-03-02,,
80376,148,b137e498-722d-4400-b0c9-c45c2fa418cd,f8883c5e-9750-4217-aae6-4410d84a894f,6,1.621276,1.621391,9.728001,primary,,USD,completed,,2025-10-03,,
80377,148,d51f0601-a428-447b-bab9-df79cac11165,f8883c5e-9750-4217-aae6-4410d84a894f,42,1.621414,1.622357,68.119191,primary,,USD,completed,,2025-11-21,,
80378,148,eaf5df1d-550d-4a6b-a560-61e8585dcbea,f8883c5e-9750-4217-aae6-4410d84a894f,34,1.62238,1.623139,55.173823,primary,,USD,completed,,2025-08-24,,
80379,148,788d594f-4d7d-440f-a229-d2b8321409d9,f8883c5e-9750-4217-aae6-4410d84a894f,33,1.623162,1.623898,53.57649,primary,,USD,completed,,2025-07-24,,
80380,148,6e0304b0-8839-4739-9046-8a3eb961b9cd,f8883c5e-9750-4217-aae6-4410d84a894f,34,1.623921,1.62468,55.226217,primary,,USD,completed,,2025-01-09,,
80381,148,b8a723c1-6240-4886-bd00-327d677b54eb,f8883c5e-9750-4217-aae6-4410d84a894f,48,1.624703,1.625784,78.011688,primary,,USD,completed,,2025-08-09,,
80382,148,cb97221a-7d6b-4a61-ae47-089348e49180,f8883c5e-9750-4217-aae6-4410d84a894f,43,1.625807,1.626773,69.93047,primary,,USD,completed,,2025-11-07,,
80383,148,27cf6009-b445-4083-97db-893eaeb685ab,f8883c5e-9750-4217-aae6-4410d84a894f,42,1.626796,1.627739,68.345235,primary,,USD,completed,,2025-11-25,,
80384,148,efa39323-24f9-4ff4-ba5f-7cb16133ec71,f8883c5e-9750-4217-aae6-4410d84a894f,26,1.627762,1.628337,42.329287,primary,,USD,completed,,2025-10-29,,
80385,148,57817dec-7ff7-425f-b7e9-8165cd65b94a,f8883c5e-9750-4217-aae6-4410d84a894f,24,1.62836,1.628889,39.086988,primary,,USD,completed,,2025-11-06,,
80386,148,c60353ac-73b7-4384-8580-b68d133dbcf1,f8883c5e-9750-4217-aae6-4410d84a894f,12,1.628912,1.629165,19.548462,primary,,USD,completed,,2025-06-09,,
80387,148,65b95eb8-36ed-4f4e-ac30-0e68de47983a,f8883c5e-9750-4217-aae6-4410d84a894f,30,1.629188,1.629855,48.885645,primary,,USD,completed,,2025-12-01,,
80388,148,4e6f2f07-e1aa-46ed-b9b7-94ce68aa0be3,f8883c5e-9750-4217-aae6-4410d84a894f,35,1.629878,1.63066,57.059415,primary,,USD,completed,,2025-12-31,,
80389,148,fd9990fe-ef6b-443f-bbe7-de5bc63ada42,f8883c5e-9750-4217-aae6-4410d84a894f,47,1.630683,1.631741,76.666964,primary,,USD,completed,,2025-09-14,,
80390,148,ab0c2242-0b04-404d-9fb4-2782e79fe2f6,f8883c5e-9750-4217-aae6-4410d84a894f,23,1.631764,1.63227,37.536391,primary,,USD,completed,,2025-01-02,,
80391,148,6670d3bb-1421-4de1-8519-d98250df3f1c,f8883c5e-9750-4217-aae6-4410d84a894f,50,1.632293,1.63342,81.642825,primary,,USD,completed,,2025-05-24,,
80392,148,c3e66bdf-bdf4-4362-bf4f-d35d58ff4b68,f8883c5e-9750-4217-aae6-4410d84a894f,35,1.633443,1.634225,57.18419,primary,,USD,completed,,2025-05-13,,
80393,148,8386284a-3897-4a51-af44-90acc39a1a95,f8883c5e-9750-4217-aae6-4410d84a894f,36,1.634248,1.635053,58.847418,primary,,USD,completed,,2025-07-18,,
80394,148,e89d7bbd-74ac-4e06-82be-598e96a9ee03,f8883c5e-9750-4217-aae6-4410d84a894f,13,1.635076,1.635352,21.257782,primary,,USD,completed,,2025-05-20,,
80395,148,7aaabfe5-784a-4402-b8dd-3c5454d32408,f8883c5e-9750-4217-aae6-4410d84a894f,45,1.635375,1.636387,73.614645,primary,,USD,completed,,2025-02-09,,
80396,148,be34836d-0e1a-4d4a-898d-5315e1523316,f8883c5e-9750-4217-aae6-4410d84a894f,23,1.63641,1.636916,37.643249,primary,,USD,completed,,2025-06-08,,
80397,148,ce21c8fd-0a4a-49ea-89b7-357a6856af44,f8883c5e-9750-4217-aae6-4410d84a894f,4,1.636939,1.637008,6.547894,primary,,USD,completed,,2025-11-19,,
80398,148,6be45b54-9662-45fd-a160-a05b5c3764be,f8883c5e-9750-4217-aae6-4410d84a894f,14,1.637031,1.63733,22.920527,primary,,USD,completed,,2025-08-27,,
80399,148,5aa77c42-859c-4dbb-85e3-27e0b0b64fba,f8883c5e-9750-4217-aae6-4410d84a894f,24,1.637353,1.637882,39.30282,primary,,USD,completed,,2025-05-19,,
80400,148,520b5806-f7cc-4ccb-86f6-0ea6f46ca9b8,f8883c5e-9750-4217-aae6-4410d84a894f,1,1.637905,1.637905,1.637905,primary,,USD,completed,,2025-02-07,,
80401,148,f94bbaf3-b78f-4968-b9c8-fbb7b832d177,f8883c5e-9750-4217-aae6-4410d84a894f,14,1.637928,1.638227,22.933085,primary,,USD,completed,,2025-12-19,,
80402,148,e7102a50-af6c-4f00-bd9f-cd4a6b36f9ee,f8883c5e-9750-4217-aae6-4410d84a894f,39,1.63825,1.639124,63.908793,primary,,USD,completed,,2025-08-14,,
80403,148,2cbe9129-07d6-4953-8365-32489917a1f7,f8883c5e-9750-4217-aae6-4410d84a894f,47,1.639147,1.640205,77.064772,primary,,USD,completed,,2025-11-06,,
80404,148,0dfdf970-9734-4f50-86e0-7657c8e2a1ee,f8883c5e-9750-4217-aae6-4410d84a894f,9,1.640228,1.640412,14.76288,primary,,USD,completed,,2025-12-27,,
80405,148,93c5213a-d5f0-4f3b-a812-942b1ad4bdbe,f8883c5e-9750-4217-aae6-4410d84a894f,17,1.640435,1.640803,27.890523,primary,,USD,completed,,2025-02-12,,
80406,148,efcb8dbc-4307-47aa-b02a-312537f4223a,f8883c5e-9750-4217-aae6-4410d84a894f,8,1.640826,1.640987,13.127252,primary,,USD,completed,,2025-03-15,,
80407,148,6c521708-7cab-4229-873b-98c199ce2f39,f8883c5e-9750-4217-aae6-4410d84a894f,27,1.64101,1.641608,44.315343,primary,,USD,completed,,2025-03-21,,
80408,148,f1593035-6193-4879-a940-48c27b3c1d5b,f8883c5e-9750-4217-aae6-4410d84a894f,20,1.641631,1.642068,32.83699,primary,,USD,completed,,2025-04-27,,
80409,148,c8e154ed-d5c7-45ab-a4a3-e3fa72db4aa5,f8883c5e-9750-4217-aae6-4410d84a894f,16,1.642091,1.642436,26.276216,primary,,USD,completed,,2025-05-12,,
80410,148,2a02615d-1f67-470d-b0e3-b95920108099,f8883c5e-9750-4217-aae6-4410d84a894f,14,1.642459,1.642758,22.996519,primary,,USD,completed,,2025-10-28,,
80411,148,4af70f57-6342-4e03-af9d-96542ac34ac4,f8883c5e-9750-4217-aae6-4410d84a894f,39,1.642781,1.643655,64.085502,primary,,USD,completed,,2025-01-21,,
80412,148,8ad22458-0050-49bd-ab6d-a5791d44dd5a,f8883c5e-9750-4217-aae6-4410d84a894f,35,1.643678,1.64446,57.542415,primary,,USD,completed,,2025-09-04,,
80413,148,84505eb9-2829-4e9c-b495-c088e1cba681,f8883c5e-9750-4217-aae6-4410d84a894f,25,1.644483,1.645035,41.118975,primary,,USD,completed,,2025-05-08,,
80414,148,61579c84-d2c4-44ce-8dbe-e13432b1fee4,f8883c5e-9750-4217-aae6-4410d84a894f,49,1.645058,1.646162,80.63489,primary,,USD,completed,,2025-10-21,,
80415,148,cafcb85d-2259-48b2-8773-5bc0b859b839,f8883c5e-9750-4217-aae6-4410d84a894f,40,1.646185,1.647082,65.86534,primary,,USD,completed,,2025-02-07,,
80416,148,eb1e2ac6-3b07-4605-bfe7-987259e63f04,f8883c5e-9750-4217-aae6-4410d84a894f,24,1.647105,1.647634,39.536868,primary,,USD,completed,,2025-06-02,,
80417,148,1552b47e-09b4-4418-a1fb-ca6a9f512497,f8883c5e-9750-4217-aae6-4410d84a894f,27,1.647657,1.648255,44.494812,primary,,USD,completed,,2025-12-10,,
80418,148,f1446152-8ec3-4a7d-a56c-1d20c284148c,f8883c5e-9750-4217-aae6-4410d84a894f,2,1.648278,1.648301,3.296579,primary,,USD,completed,,2025-10-16,,
80419,148,08682228-a179-446b-949b-7b45f66442f9,f8883c5e-9750-4217-aae6-4410d84a894f,27,1.648324,1.648922,44.512821,primary,,USD,completed,,2025-07-08,,
80420,148,7cc84e10-35d8-48ab-966f-e5dd52d4b7ad,f8883c5e-9750-4217-aae6-4410d84a894f,43,1.648945,1.649911,70.925404,primary,,USD,completed,,2025-05-03,,
80421,148,938bd80b-462a-4fc1-ab26-422145fa3052,f8883c5e-9750-4217-aae6-4410d84a894f,6,1.649934,1.650049,9.899949,primary,,USD,completed,,2025-08-09,,
80422,148,07bbe97c-20ec-4947-9f85-57d8f5f0d3dd,f8883c5e-9750-4217-aae6-4410d84a894f,9,1.650072,1.650256,14.851476,primary,,USD,completed,,2025-05-19,,
80423,148,405ba9c6-9e6a-4889-a0f4-7d80a83d4d7b,f8883c5e-9750-4217-aae6-4410d84a894f,26,1.650279,1.650854,42.914729,primary,,USD,completed,,2025-03-15,,
80424,148,f1593035-6193-4879-a940-48c27b3c1d5b,f8883c5e-9750-4217-aae6-4410d84a894f,50,1.650877,1.652004,82.572025,primary,,USD,completed,,2025-02-15,,
80425,148,60cd8d90-eb69-4e12-9b42-6d48eaa3917f,f8883c5e-9750-4217-aae6-4410d84a894f,32,1.652027,1.65274,52.876272,primary,,USD,completed,,2025-12-20,,
80426,148,3dfb2b84-d26c-4321-883c-a169637ad14e,f8883c5e-9750-4217-aae6-4410d84a894f,26,1.652763,1.653338,42.979313,primary,,USD,completed,,2025-12-29,,
80427,148,f102e7fe-3cae-49f0-a6a7-bd4b316694fc,f8883c5e-9750-4217-aae6-4410d84a894f,5,1.653361,1.653453,8.267035,primary,,USD,completed,,2025-03-16,,
80428,148,e57cfa03-a741-4d59-ad3a-65842fd4a6dd,f8883c5e-9750-4217-aae6-4410d84a894f,20,1.653476,1.653913,33.07389,primary,,USD,completed,,2025-09-15,,
80429,148,734fb4df-19e1-44c2-8b7e-0d68cd4539a6,f8883c5e-9750-4217-aae6-4410d84a894f,22,1.653936,1.654419,36.391905,primary,,USD,completed,,2025-10-17,,
80430,148,7fd322c0-2b37-4dfb-849e-5c03c3464f5f,f8883c5e-9750-4217-aae6-4410d84a894f,50,1.654442,1.655569,82.750275,primary,,USD,completed,,2025-07-31,,
80431,148,950ef2c9-c5d2-4417-8fae-596e49062786,f8883c5e-9750-4217-aae6-4410d84a894f,35,1.655592,1.656374,57.959405,primary,,USD,completed,,2025-05-30,,
80432,148,b32ddf7b-e980-4ac7-a9b3-ea44f07e7ca0,f8883c5e-9750-4217-aae6-4410d84a894f,25,1.656397,1.656949,41.416825,primary,,USD,completed,,2025-05-26,,
80433,148,d490e76e-bead-4e75-ba39-e91ee83fc086,f8883c5e-9750-4217-aae6-4410d84a894f,12,1.6569720000000001,1.657225,19.885182,primary,,USD,completed,,2025-07-19,,
80434,148,90196588-bfaf-4e00-af03-535455d9ddbb,f8883c5e-9750-4217-aae6-4410d84a894f,24,1.657248,1.657777,39.7803,primary,,USD,completed,,2025-08-09,,
80435,148,14e143ec-c1f7-4c3b-a7ef-4e2fbcd1511e,f8883c5e-9750-4217-aae6-4410d84a894f,48,1.6578,1.658881,79.600344,primary,,USD,completed,,2025-05-30,,
80436,148,40a67783-4513-4242-b4fe-7d90c57501a9,f8883c5e-9750-4217-aae6-4410d84a894f,36,1.658904,1.659709,59.735034,primary,,USD,completed,,2025-05-19,,
80437,148,28dbe6f5-4285-4d1a-8f19-3e4042cba77e,f8883c5e-9750-4217-aae6-4410d84a894f,46,1.659732,1.660767,76.371477,primary,,USD,completed,,2025-04-23,,
80438,148,43ba7c39-3bed-4b43-abd7-017051d36d74,f8883c5e-9750-4217-aae6-4410d84a894f,42,1.66079,1.661733,69.772983,primary,,USD,completed,,2025-04-01,,
80439,148,d8909d34-db14-49b2-b4e3-cabdb23f806c,f8883c5e-9750-4217-aae6-4410d84a894f,41,1.661756,1.662676,68.150856,primary,,USD,completed,,2025-11-11,,
80440,148,d980fbb8-4ce6-47e0-8a1c-3ee91816dd46,f8883c5e-9750-4217-aae6-4410d84a894f,6,1.662699,1.662814,9.976539,primary,,USD,completed,,2025-05-31,,
80441,148,08944e80-1fef-41ee-975d-68b39f5307a8,f8883c5e-9750-4217-aae6-4410d84a894f,1,1.662837,1.662837,1.662837,primary,,USD,completed,,2025-04-20,,
80442,148,4ef2270d-5e22-4cfe-ae0f-5f7807b17109,f8883c5e-9750-4217-aae6-4410d84a894f,5,1.66286,1.662952,8.31453,primary,,USD,completed,,2025-09-03,,
80443,148,906adf22-1828-40e9-a81d-e9dd14a7fc8e,f8883c5e-9750-4217-aae6-4410d84a894f,37,1.662975,1.663803,61.545393,primary,,USD,completed,,2025-11-27,,
80444,148,d7afccaa-f2f2-40ac-a1f7-dc5a3c16c4dd,f8883c5e-9750-4217-aae6-4410d84a894f,25,1.663826,1.664378,41.60255,primary,,USD,completed,,2025-03-04,,
80445,148,50693ce3-bbd0-4b63-88f6-035c90eb1214,f8883c5e-9750-4217-aae6-4410d84a894f,21,1.664401,1.664861,34.957251,primary,,USD,completed,,2025-08-27,,
80446,148,c16c1703-3662-4512-bfc3-696e66686fe6,f8883c5e-9750-4217-aae6-4410d84a894f,29,1.664884,1.665528,48.290974,primary,,USD,completed,,2025-05-24,,
80447,148,f55ee25a-a71f-4258-9fc4-11f92c5a9d9a,f8883c5e-9750-4217-aae6-4410d84a894f,38,1.665551,1.666402,63.307107,primary,,USD,completed,,2025-10-26,,
80448,148,aa7f27bc-e646-4db2-99b0-fa2dae1a9bc3,f8883c5e-9750-4217-aae6-4410d84a894f,14,1.666425,1.666724,23.332043,primary,,USD,completed,,2025-02-15,,
80449,148,0d12bd34-9d9b-40a9-b24e-174ebe14ce64,f8883c5e-9750-4217-aae6-4410d84a894f,48,1.666747,1.667828,80.0298,primary,,USD,completed,,2025-02-02,,
80450,148,f3b02d79-b67f-4a43-aec6-456476823ab1,f8883c5e-9750-4217-aae6-4410d84a894f,12,1.667851,1.668104,20.01573,primary,,USD,completed,,2025-08-29,,
80451,148,f102e7fe-3cae-49f0-a6a7-bd4b316694fc,f8883c5e-9750-4217-aae6-4410d84a894f,21,1.668127,1.668587,35.035497,primary,,USD,completed,,2025-03-28,,
80452,148,77ee8d0e-e527-4384-a283-f0e506902778,f8883c5e-9750-4217-aae6-4410d84a894f,7,1.66861,1.668748,11.680753,primary,,USD,completed,,2025-09-12,,
80453,148,77ee8d0e-e527-4384-a283-f0e506902778,f8883c5e-9750-4217-aae6-4410d84a894f,33,1.668771,1.669507,55.081587,primary,,USD,completed,,2025-10-19,,
80454,148,f2c4a9c5-0016-4e59-8e66-45218731017c,f8883c5e-9750-4217-aae6-4410d84a894f,31,1.66953,1.67022,51.766125,primary,,USD,completed,,2025-05-12,,
80455,148,1a4fdc6f-7805-4ee3-a55c-84eae3e9847e,f8883c5e-9750-4217-aae6-4410d84a894f,35,1.670243,1.671025,58.47219,primary,,USD,completed,,2025-04-08,,
80456,148,1b0cde81-86c1-46b2-88c7-f9fc8d6155c3,f8883c5e-9750-4217-aae6-4410d84a894f,1,1.671048,1.671048,1.671048,primary,,USD,completed,,2025-07-27,,
80457,148,8f89e5dd-da9a-40f4-a2a0-4792b19dc939,f8883c5e-9750-4217-aae6-4410d84a894f,40,1.671071,1.671968,66.86078,primary,,USD,completed,,2025-03-13,,
80458,148,55c2a00a-97d2-4ae8-9d54-d2187c8d85d7,f8883c5e-9750-4217-aae6-4410d84a894f,27,1.671991,1.672589,45.15183,primary,,USD,completed,,2025-11-11,,
80459,148,f1d19fbd-f795-40d8-893a-14a98956ffc7,f8883c5e-9750-4217-aae6-4410d84a894f,1,1.672612,1.672612,1.672612,primary,,USD,completed,,2025-09-07,,
